experiment_name,condition,round,cooperation_rate,defection_rate,avg_reputation,reputation_variance,avg_temperature,avg_payoff,social_welfare,action_entropy
rex_malicious_agents,reputation_piecewise_with_malicious_agents,69,0.9,0.1,0.6235505212709058,0.032514609984960224,0.441,2.9,58.0,0.3250829733914482
rex_malicious_agents,reputation_piecewise_with_malicious_agents,70,0.75,0.25,0.6191528129094019,0.03811138643518094,0.505,2.65,53.0,0.5623351446188083
rex_malicious_agents,reputation_piecewise_with_malicious_agents,71,0.85,0.15,0.6379251644852915,0.03477555217296085,0.502,2.85,57.0,0.42270908780599087
rex_malicious_agents,reputation_piecewise_with_malicious_agents,72,0.65,0.35,0.600024962165454,0.027350266105605214,0.536,2.65,53.0,0.6474466390346325
rex_malicious_agents,reputation_piecewise_with_malicious_agents,73,0.85,0.15,0.6198829060611082,0.024982095575757708,0.43200000000000005,2.85,57.0,0.42270908780599087
rex_malicious_agents,reputation_piecewise_with_malicious_agents,74,0.9,0.1,0.6473734996245644,0.01882576385623505,0.4375,2.9,58.0,0.3250829733914482
rex_malicious_agents,reputation_piecewise_with_malicious_agents,75,0.7,0.3,0.6262951531904836,0.03009248929797297,0.495,2.6,52.0,0.6108643020548935
rex_malicious_agents,reputation_piecewise_with_malicious_agents,76,0.8,0.2,0.6356062044149791,0.03971795327777158,0.491,2.8,56.0,0.5004024235381879
rex_malicious_agents,reputation_piecewise_with_malicious_agents,77,0.7,0.3,0.6084079904047146,0.0271755431942672,0.5245,2.6,52.0,0.6108643020548935
rex_malicious_agents,reputation_piecewise_with_malicious_agents,78,0.7,0.3,0.5950422864840689,0.03544330498627342,0.43499999999999994,2.6,52.0,0.6108643020548935
rex_malicious_agents,reputation_piecewise_with_malicious_agents,79,0.75,0.25,0.5887220093593832,0.025486776046885373,0.4245,2.65,53.0,0.5623351446188083
rex_malicious_agents,reputation_piecewise_with_malicious_agents,80,0.75,0.25,0.5904072780806492,0.03266765958556922,0.40750000000000003,2.65,53.0,0.5623351446188083
rex_malicious_agents,reputation_piecewise_with_malicious_agents,81,0.85,0.15,0.61141790839922,0.028431747445238492,0.40199999999999997,2.75,55.0,0.42270908780599087
rex_malicious_agents,reputation_piecewise_with_malicious_agents,82,0.65,0.35,0.5790547021359967,0.022738578589785924,0.485,2.45,49.0,0.6474466390346325
rex_malicious_agents,reputation_piecewise_with_malicious_agents,83,0.75,0.25,0.5768317733861781,0.018773650988033522,0.421,2.65,53.0,0.5623351446188083
rex_malicious_agents,reputation_piecewise_with_malicious_agents,84,0.7,0.3,0.5672576065562404,0.026471485085857928,0.42750000000000005,2.7,54.0,0.6108643020548935
rex_malicious_agents,reputation_piecewise_with_malicious_agents,85,0.55,0.45,0.5258654169737673,0.033882671573144896,0.465,2.25,45.0,0.6881388137135884
rex_malicious_agents,reputation_piecewise_with_malicious_agents,86,0.65,0.35,0.5094265823963361,0.023134597903564487,0.41100000000000003,2.45,49.0,0.6474466390346325
rex_malicious_agents,reputation_piecewise_with_malicious_agents,87,0.7,0.3,0.5060264473316869,0.013244406140289272,0.337,2.6,52.0,0.6108643020548935
rex_malicious_agents,reputation_piecewise_with_malicious_agents,88,0.65,0.35,0.5005741416190064,0.024804203053698966,0.32999999999999996,2.65,53.0,0.6474466390346325
rex_malicious_agents,reputation_piecewise_with_malicious_agents,89,0.8,0.2,0.5272844385818957,0.025699248929071838,0.34049999999999997,2.8,56.0,0.5004024235381879
rex_malicious_agents,reputation_piecewise_with_malicious_agents,90,0.65,0.35,0.5144343442447002,0.02828440420318537,0.3745,2.65,53.0,0.6474466390346325
