experiment_name,condition,round,cooperation_rate,defection_rate,avg_reputation,reputation_variance,avg_temperature,avg_payoff,social_welfare,action_entropy
rex_baseline,fixed_high_temperature,79,0.75,0.25,0.5911954785505931,0.0247111802386147,0.64,2.65,53.0,0.5623351446188083
rex_baseline,fixed_high_temperature,80,0.7,0.3,0.5808133772642718,0.034380712713252416,0.608,2.6,52.0,0.6108643020548935
rex_baseline,fixed_high_temperature,81,0.8,0.2,0.5918697448967565,0.03158477932833393,0.608,2.7,54.0,0.5004024235381879
rex_baseline,fixed_high_temperature,82,0.8,0.2,0.5948048958202988,0.013653179348814177,0.608,2.8,56.0,0.5004024235381879
rex_baseline,fixed_high_temperature,83,0.75,0.25,0.5901618455491413,0.013984214143317006,0.592,2.55,51.0,0.5623351446188083
rex_baseline,fixed_high_temperature,84,0.6,0.4,0.5534654428478731,0.021359205509326143,0.64,2.5,50.0,0.6730116670092565
rex_baseline,fixed_high_temperature,85,0.45,0.55,0.4949321297161807,0.037301139784575325,0.592,2.05,41.0,0.6881388137135884
rex_baseline,fixed_high_temperature,86,0.7,0.3,0.49870202436074845,0.030643182947721826,0.576,2.7,54.0,0.6108643020548935
rex_baseline,fixed_high_temperature,87,0.65,0.35,0.488203130579482,0.021743810063133747,0.5439999999999999,2.55,51.0,0.6474466390346325
rex_baseline,fixed_high_temperature,88,0.7,0.3,0.49808965313638087,0.031099206940327993,0.528,2.7,54.0,0.6108643020548935
rex_baseline,fixed_high_temperature,89,0.6,0.4,0.4806563273066022,0.030564004874582152,0.576,2.5,50.0,0.6730116670092565
rex_baseline,fixed_high_temperature,90,0.6,0.4,0.4674801053377894,0.034465671556734336,0.576,2.6,52.0,0.6730116670092565
rex_baseline,fixed_high_temperature,91,0.75,0.25,0.4844901932139195,0.0244508600833975,0.576,2.75,55.0,0.5623351446188083
rex_baseline,fixed_high_temperature,92,0.65,0.35,0.48034446096054656,0.025178497283326134,0.5599999999999999,2.55,51.0,0.6474466390346325
rex_baseline,fixed_high_temperature,93,0.7,0.3,0.48572173532294016,0.02169740363963896,0.5439999999999999,2.7,54.0,0.6108643020548935
rex_baseline,fixed_high_temperature,94,0.7,0.3,0.4936314128837494,0.02703032065417075,0.5599999999999999,2.5,50.0,0.6108643020548935
rex_baseline,fixed_high_temperature,95,0.85,0.15,0.5304342453777915,0.023078979193491608,0.5599999999999999,2.85,57.0,0.42270908780599087
rex_baseline,fixed_high_temperature,96,0.65,0.35,0.5176778745124464,0.027392361878464853,0.592,2.45,49.0,0.6474466390346325
rex_baseline,fixed_high_temperature,97,0.7,0.3,0.5220823466453208,0.03676938859687624,0.608,2.7,54.0,0.6108643020548935
rex_baseline,fixed_high_temperature,98,0.65,0.35,0.5119559849754102,0.03795635033934903,0.608,2.65,53.0,0.6474466390346325
rex_baseline,fixed_high_temperature,99,0.75,0.25,0.5265796644681092,0.036290812833431385,0.576,2.75,55.0,0.5623351446188083
rex_baseline,fixed_high_temperature,100,0.65,0.35,0.5124874183035744,0.03234786095219029,0.592,2.55,51.0,0.6474466390346325
