experiment_name,condition,round,cooperation_rate,defection_rate,avg_reputation,reputation_variance,avg_temperature,avg_payoff,social_welfare,action_entropy
rex_baseline,fixed_mid_temperature,62,0.8,0.2,0.6935509164494238,0.032792916747444535,0.5,2.8,56.0,0.5004024235381879
rex_baseline,fixed_mid_temperature,63,0.8,0.2,0.6878592917293733,0.03612174092688558,0.5,2.8,56.0,0.5004024235381879
rex_baseline,fixed_mid_temperature,64,0.8,0.2,0.6863051316695437,0.04383914629085329,0.5,2.8,56.0,0.5004024235381879
rex_baseline,fixed_mid_temperature,65,0.75,0.25,0.6668758003325921,0.0419847067057109,0.5,2.65,53.0,0.5623351446188083
rex_baseline,fixed_mid_temperature,66,0.85,0.15,0.6767905500144469,0.03884895410458479,0.5,2.85,57.0,0.42270908780599087
rex_baseline,fixed_mid_temperature,67,0.85,0.15,0.6852827328399222,0.03505199600244955,0.5,2.75,55.0,0.42270908780599087
rex_baseline,fixed_mid_temperature,68,0.85,0.15,0.6913475621780828,0.03240998994269016,0.5,2.85,57.0,0.42270908780599087
rex_baseline,fixed_mid_temperature,69,0.95,0.05,0.7232444137830039,0.029361532030453767,0.5,2.95,59.0,0.1985152433458726
rex_baseline,fixed_mid_temperature,70,0.8,0.2,0.7092001614363868,0.0273269535602881,0.5,2.7,54.0,0.5004024235381879
rex_baseline,fixed_mid_temperature,71,0.85,0.15,0.7111965276472171,0.02505572436226804,0.5,2.85,57.0,0.42270908780599087
rex_baseline,fixed_mid_temperature,72,0.7,0.3,0.6754542621287614,0.030901109053196436,0.5,2.7,54.0,0.6108643020548935
rex_baseline,fixed_mid_temperature,73,1.0,0.0,0.7208906654307348,0.02285446025574409,0.5,3.0,60.0,0.0
rex_baseline,fixed_mid_temperature,74,0.95,0.05,0.7482819349883232,0.0222177674489126,0.5,2.95,59.0,0.1985152433458726
rex_baseline,fixed_mid_temperature,75,0.85,0.15,0.7477983403350679,0.030369693475163734,0.5,2.85,57.0,0.42270908780599087
rex_baseline,fixed_mid_temperature,76,1.0,0.0,0.7831065726881583,0.022461425294231098,0.5,3.0,60.0,0.0
rex_baseline,fixed_mid_temperature,77,0.8,0.2,0.7597228106058392,0.025915899932884134,0.5,2.8,56.0,0.5004024235381879
rex_baseline,fixed_mid_temperature,78,0.9,0.1,0.7675923128714499,0.026212104911276353,0.5,2.9,58.0,0.3250829733914482
rex_baseline,fixed_mid_temperature,79,0.95,0.05,0.7862533585628491,0.020851182153341745,0.5,2.95,59.0,0.1985152433458726
rex_baseline,fixed_mid_temperature,80,0.9,0.1,0.7918538639363353,0.026598151368190485,0.5,2.9,58.0,0.3250829733914482
rex_baseline,fixed_mid_temperature,81,0.9,0.1,0.7940004707075792,0.024994985102003785,0.5,2.9,58.0,0.3250829733914482
rex_baseline,fixed_mid_temperature,82,0.9,0.1,0.7948761656150063,0.02160898363559293,0.5,2.9,58.0,0.3250829733914482
rex_baseline,fixed_mid_temperature,83,0.9,0.1,0.7939362768922839,0.014521153387767447,0.5,2.9,58.0,0.3250829733914482
rex_baseline,fixed_mid_temperature,84,0.8,0.2,0.7695945220943923,0.02128494842540822,0.5,2.8,56.0,0.5004024235381879
rex_baseline,fixed_mid_temperature,85,0.7,0.3,0.727768833955919,0.03873912953766702,0.5,2.5,50.0,0.6108643020548935
rex_baseline,fixed_mid_temperature,86,0.85,0.15,0.7303452815284843,0.04155864447663202,0.5,2.85,57.0,0.42270908780599087
rex_baseline,fixed_mid_temperature,87,0.85,0.15,0.7292831055570969,0.03746356677228335,0.5,2.75,55.0,0.42270908780599087
rex_baseline,fixed_mid_temperature,88,0.85,0.15,0.7324379886713214,0.042887069133980035,0.5,2.85,57.0,0.42270908780599087
rex_baseline,fixed_mid_temperature,89,0.75,0.25,0.7031823098801475,0.03647789306151107,0.5,2.65,53.0,0.5623351446188083
rex_baseline,fixed_mid_temperature,90,0.85,0.15,0.7089334137434544,0.03954820030948466,0.5,2.85,57.0,0.42270908780599087
rex_baseline,fixed_mid_temperature,91,0.9,0.1,0.7241336945513642,0.033881002391451295,0.5,2.9,58.0,0.3250829733914482
rex_baseline,fixed_mid_temperature,92,0.8,0.2,0.7081001255737345,0.025834296019866643,0.5,2.8,56.0,0.5004024235381879
rex_baseline,fixed_mid_temperature,93,0.8,0.2,0.7007747982516909,0.03313422625392507,0.5,2.8,56.0,0.5004024235381879
rex_baseline,fixed_mid_temperature,94,0.85,0.15,0.702867867708804,0.027106633570339145,0.5,2.75,55.0,0.42270908780599087
rex_baseline,fixed_mid_temperature,95,0.9,0.1,0.7200056362237403,0.026498732522663587,0.5,2.9,58.0,0.3250829733914482
rex_baseline,fixed_mid_temperature,96,0.85,0.15,0.7179830639602158,0.020113001526513744,0.5,2.85,57.0,0.42270908780599087
rex_baseline,fixed_mid_temperature,97,0.75,0.25,0.6947772463060982,0.029315441942253447,0.5,2.75,55.0,0.5623351446188083
rex_baseline,fixed_mid_temperature,98,0.8,0.2,0.6889882949034711,0.034770295355957256,0.5,2.8,56.0,0.5004024235381879
rex_baseline,fixed_mid_temperature,99,0.85,0.15,0.6942621499531001,0.031118966895135724,0.5,2.85,57.0,0.42270908780599087
rex_baseline,fixed_mid_temperature,100,0.75,0.25,0.677295587063755,0.03942263297431176,0.5,2.65,53.0,0.5623351446188083
